Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
570933,Practical Common Lisp,Peter Seibel,"Seibel, Peter",,"=""1590592395""","=""9781590592397""",5,4.15,Apress,Hardcover,500,2005,2005,,2016/02/14,,,read,,,,1,0
11131292,Sickness,Nathan Wesley Johnson,"Johnson, Nathan Wesley",,"=""1453630937""","=""9781453630938""",5,3.50,CreateSpace Independent Publishing Platform,Paperback,234,2010,2010,,2016/02/14,,,read,,,,1,0
7148931,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",Timothy Ferriss,"Ferriss, Timothy",,"=""030746363X""","=""9780307463630""",1,3.73,Harmony,Hardcover,571,2010,2000,,2016/02/14,,,read,,,,1,0
8266609,The Descent,Jeff Long,"Long, Jeff",,"=""""","=""""",0,3.95,,Kindle Edition,598,,1999,,2016/02/14,abandoned,abandoned (#7),read,,,,1,0
6571744,Influence: The Psychology of Persuasion (Collins Business Essentials),Robert B. Cialdini,"Cialdini, Robert B.",,"=""""","=""""",0,4.21,HarperCollins,Kindle Edition,334,2009,1984,,2016/02/14,to-read,to-read (#142),to-read,,,,0,0
8150727,The Doors of Perception/Heaven and Hell,Aldous Huxley,"Huxley, Aldous",,"=""""","=""""",0,3.93,HarperCollins Publishers,Kindle Edition,100,2009,1956,,2016/02/14,to-read,to-read (#141),to-read,,,,0,0
18757946,Managing Humans: Biting and Humorous Tales of a Software Engineering Manager,Michael Lopp,"Lopp, Michael",,"=""""","=""9781430243151""",5,3.94,Apress,Kindle Edition,292,2012,2007,,2016/02/14,,,read,,,,1,0
10803136,The Elements of Computing Systems: Building a Modern Computer from First Principles (The MIT Press),Noam Nisan,"Nisan, Noam",Shimon Schocken,"=""0262257920""","=""""",0,4.55,,Kindle Edition,397,,2005,,2016/02/14,to-read,to-read (#140),to-read,,,,0,0
250896,The HP Way: How Bill Hewlett and I Built Our Company (Collins Business Essentials),David Packard,"Packard, David",,"=""0060845791""","=""9780060845797""",0,3.89,Harper Business,Paperback,256,2006,1995,,2016/02/14,to-read,to-read (#139),to-read,,,,0,0
19305264,Data and Reality: A Timeless Perspective on Perceiving and Managing Information in Our Imprecise World,William Kent,"Kent, William",,"=""1935504398""","=""9781935504399""",0,3.99,"Technics Publications, LLC",Kindle Edition,164,2012,1978,,2016/02/14,to-read,to-read (#138),to-read,,,,0,0
19246584,The Method Method: Seven Obsessions That Helped Our Scrappy Start-up Turn an Industry Upside Down,Eric Ryan,"Ryan, Eric","Adam Lowry, Lucas Conley","=""""","=""""",0,3.87,Portfolio,Kindle Edition,272,2011,2011,,2016/02/14,abandoned,abandoned (#6),read,,,,1,0
17452070,Genie,Richard Powers,"Powers, Richard",,"=""""","=""""",0,3.62,"Byliner, Inc.",Kindle Edition,37,2012,2012,,2016/02/14,to-read,to-read (#136),to-read,,,,0,0
18922214,"Cyberpunk: Stories of Hardware, Software, Wetware, Evolution, and Revolution",Victoria Blake,"Blake, Victoria","Pat Cadigan, William Gibson, Jonathan Lethem, Greg Bear, Mark Teppo, Cory Doctorow, Cat Rambo, Kim Stanley Robinson, Bruce Sterling, Lewis Shiner, Benjamin Parzybok, David Marusek, Paul Tremblay, Gwyneth Jones, Rudy Rucker, John Shirley, James Patrick Kelly, Daniel H. Wilson, Paul Di Flippio","=""""","=""""",0,3.78,Underland Press,Kindle Edition,434,2013,2012,,2016/02/14,to-read,to-read (#135),to-read,,,,0,0
18902634,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""""","=""""",0,3.94,"Little, Brown and Company",Kindle Edition,774,2013,2013,,2016/02/14,to-read,to-read (#134),to-read,,,,0,0
19816540,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",Ed Catmull,"Catmull, Ed",Amy    Wallace,"=""""","=""""",0,4.22,Random House,Kindle Edition,368,2014,2014,,2016/02/14,abandoned,abandoned (#5),read,,,,1,0
11341317,The Brothers Karamazov: A Novel in Four Parts With Epilogue,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""""","=""""",0,4.36,North Point Press,Kindle Edition,828,2002,1880,,2016/02/14,abandoned,abandoned (#4),read,,,,1,0
45877,Meeting of East and West: An Inquiry Concerning World Understanding,F.S.C. Northrop,"Northrop, F.S.C.",,"=""0918024110""","=""9780918024114""",5,4.46,Ox Bow Pr,Paperback,531,1979,1960,,2016/02/14,,,read,,,,1,0
324750,High Output Management,Andrew S. Grove,"Grove, Andrew S.",,"=""0679762884""","=""9780679762881""",5,4.30,Vintage,Paperback,272,1995,1983,,2016/02/14,,,read,,,,1,0
100469,Orbiting the Giant Hairball: A Corporate Fool's Guide to Surviving with Grace,Gordon MacKenzie,"MacKenzie, Gordon",,"=""0670879835""","=""9780670879830""",5,4.03,Viking,Hardcover,224,1998,1996,,2016/02/14,,,read,,,,1,0
846008,Peer Reviews in Software: A Practical Guide,Karl Wiegers,"Wiegers, Karl",,"=""0201734850""","=""9780201734850""",0,3.54,Addison-Wesley Professional,Paperback,256,2001,2001,,2016/02/14,to-read,to-read (#133),to-read,,,,0,0
9003323,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,David Foster Wallace,"Wallace, David Foster",,"=""""","=""""",0,4.22,Back Bay Books,Kindle Edition,378,2009,1997,,2016/02/14,to-read,to-read (#132),to-read,,,,0,0
9366948,Where Good Ideas Come From,Steven Johnson,"Johnson, Steven",,"=""""","=""""",0,4.00,,Kindle Edition,340,,2010,,2016/02/14,to-read,to-read (#131),to-read,,,,0,0
24813,"Calvin & Hobbes Books, Tenth Anniversary Book",Bill Watterson,"Watterson, Bill",,"=""0836204387""","=""9780836204384""",5,4.62,Andrews McMeel Publishing,Paperback,208,1995,1995,,2016/02/14,,,read,,,,1,0
6559147,"The Magicians (The Magicians, #1)",Lev Grossman,"Grossman, Lev",,"=""""","=""""",0,3.53,Penguin Books ,Kindle Edition,428,2009,2009,,2016/02/14,abandoned,abandoned (#3),read,,,,1,0
22151695,Exploring Calvin and Hobbes: An Exhibition Catalogue,Bill Watterson,"Watterson, Bill",Robb Jenny,"=""1449460364""","=""9781449460365""",5,4.70,Andrews McMeel Publishing,Paperback,160,2015,2015,,2016/02/14,,,read,,,,1,0
24634804,Guide to California Backroads & 4-Wheel Drive Trails (FunTreks Guidebooks),Charles A. Wells,"Wells, Charles A.","Matt Peterson, Shelley Mayer","=""1934838071""","=""9781934838075""",4,4.52,Funtreks Inc,Spiral-bound,232,2014,2014,,2016/02/14,,,read,,,,1,0
23615078,The Italians,John Hooper,"Hooper, John",,"=""0698183649""","=""""",0,3.64,Viking Adult,Kindle Edition,336,2015,2015,,2016/02/14,abandoned,abandoned (#2),read,,,,1,0
18401393,The Martian,Andy Weir,"Weir, Andy",,"=""""","=""""",5,4.41,Broadway Books,Kindle Edition,375,2014,2011,,2016/02/14,,,read,,,,1,0
17883948,Scaling Up Excellence: Getting to More Without Settling for Less,Robert I. Sutton,"Sutton, Robert I.",Huggy Rao,"=""0385347022""","=""9780385347020""",0,3.76,Currency,Hardcover,368,2014,2014,,2016/02/14,to-read,to-read (#129),to-read,,,,0,0
6303927,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",5,4.02,Bantam Books,Kindle Edition,470,2003,1992,2016/02/14,2016/02/14,,,read,,,,1,0
24386240,Becoming Steve Jobs: The Evolution of a Reckless Upstart into a Visionary Leader,Brent Schlender,"Schlender, Brent","Rick Tetzeli, Marc Andreessen","=""""","=""""",5,4.13,Crown Currency,Kindle Edition,482,2015,2015,2015/12/25,2015/12/25,,,read,,,,1,0
1044831,Are Your Lights On?: How to Figure Out What the Problem Really Is,Donald C. Gause,"Gause, Donald C.",Gerald M. Weinberg,"=""0932633161""","=""9780932633163""",4,3.99,"Dorset House Publishing Company, Incorporated",Paperback,176,1990,1982,,2013/11/19,,,read,,,,1,0
6461017,"Die Trying (Jack Reacher, #2)",Lee Child,"Child, Lee",,"=""""","=""""",5,4.06,Jove,Kindle Edition,577,2006,1998,2015/12/09,2015/12/09,,,read,,,,1,0
20618481,Zen in the Art of Archery,Eugen Herrigel,"Herrigel, Eugen",R.F.C. Hull,"=""""","=""""",5,4.00,,Kindle Edition,56,2013,1948,2015/11/14,2015/11/14,,,read,,,,1,0
6422125,"Killing Floor (Jack Reacher, #1)",Lee Child,"Child, Lee",,"=""""","=""""",5,4.07,Jove,Kindle Edition,561,2007,1997,2015/10/27,2015/10/27,,,read,,,,1,0
11983042,"No God But God: The Origins, Evolution and Future of Islam",Reza Aslan,"Aslan, Reza",,"=""""","=""""",4,4.12,Random House LLC ,Kindle Edition,384,2011,2005,2015/08/14,2015/08/14,,,read,,,,1,0
22754100,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,"=""""","=""""",5,3.96,Riverhead,Kindle Edition,326,2015,2015,2015/05/07,2015/05/07,,,read,,,,1,0
18206751,Zealot: The Life and Times of Jesus of Nazareth,Reza Aslan,"Aslan, Reza",,"=""""","=""""",2,3.85,Random House,Kindle Edition,336,2013,2013,2015/03/29,2015/03/29,,,read,,,,1,0
6659874,Behind the Cloud: The Untold Story of How Salesforce.com Went from Idea to Billion-Dollar Company-and Revolutionized an Industry,Marc Benioff,"Benioff, Marc",Carlye Adler,"=""0470521163""","=""9780470521168""",0,3.79,Wiley-Blackwell,Hardcover,304,2009,2009,2015/02/07,2013/06/23,,,read,,,,1,0
106164,The Medical Detectives: The Classic Collection of Award-Winning Medical Investigative Reporting (Truman Talley),Berton Roueché,"Roueché, Berton",,"=""0452265886""","=""9780452265882""",0,4.17,Plume,Paperback,432,1991,1980,2015/02/07,2013/04/02,,,read,,,,1,0
61329,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,Geoffrey A. Moore,"Moore, Geoffrey A.",Regis McKenna,"=""0060517123""","=""9780060517120""",0,4.01,HarperBusiness,Paperback,211,2006,2006,2015/02/07,2013/01/28,,,read,,,,1,0
52084,Programming Pearls,Jon L. Bentley,"Bentley, Jon L.",,"=""0201657880""","=""0785342657883""",5,4.20,Addison-Wesley Professional,Paperback,239,1999,1986,2015/02/07,2012/11/11,,,read,,,,1,0
169025,MAC OS X Internals: A Systems Approach,Amit Singh,"Singh, Amit",,"=""0321278542""","=""9780321278548""",0,4.22,Addison-Wesley Professional,Hardcover,1641,2006,2006,2015/02/07,2012/03/08,,,read,,,,1,0
104745,The Art of UNIX Programming,Eric S. Raymond,"Raymond, Eric S.",,"=""0131429019""","=""9780131429017""",5,4.18,Addison-Wesley,Paperback,560,2003,2003,2015/02/07,2012/04/08,,,read,"The history section alone is worth it.  Nathan Marz's mantra of ""first make it possible, then make it beautiful, then make it fast"" clearly were taken from this philosophy.  A nearly identical mantra is stated in the first pages of this book.<br/><br/>History is doomed to repeat itself.<br/><br/>I first read the chapter on Textuality, and have since gone back and started from the beginning.  So far this book is excellent.",,,1,0
296662,Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong,James W. Loewen,"Loewen, James W.",,"=""0684818868""","=""9780684818863""",0,3.97,"Touchstone Books/Simon & Schuster, Inc.",Paperback,383,1996,1995,2015/02/07,2012/03/18,,,read,,,,1,0
2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,Clayton M. Christensen,"Christensen, Clayton M.",,"=""0060521996""","=""9780060521998""",0,4.04,Collins,Paperback,320,2003,1997,2015/02/07,2012/03/07,,,read,,,,1,0
7170627,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""""","=""""",0,4.33,Scribner,Hardcover,571,2010,2010,2015/02/07,2012/03/07,,,read,,,,1,0
8099187,Decision Points,George W. Bush,"Bush, George W.",,"=""0307590615""","=""9780307590619""",0,3.80,Crown Publishers,Hardcover,497,2010,2010,2015/02/07,2012/03/07,,,read,,,,1,0
10900047,Midnight Rising: John Brown and the Raid That Sparked the Civil War,Tony Horwitz,"Horwitz, Tony",,"=""080509153X""","=""9780805091533""",0,3.98,Henry Holt and Co.,Hardcover,384,2011,2011,2015/02/07,2012/03/07,,,read,,,,1,0
3590,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",5,4.30,Oxford University Press,Paperback,389,1998,1892,2015/02/07,2012/03/07,,,read,,,,1,0
639864,Autobiography of a Yogi,Paramahansa Yogananda,"Yogananda, Paramahansa",,"=""0876120834""","=""9780876120835""",0,4.24,Self-Realization Fellowship,Paperback,503,2000,1946,2015/02/07,2012/03/07,,,read,,,,1,0
100629,The Universe in a Single Atom: The Convergence of Science and Spirituality,Dalai Lama XIV,"XIV, Dalai Lama",,"=""0767920813""","=""9780767920810""",0,4.02,Harmony,Paperback,216,2006,2005,2015/02/07,2012/03/07,,,read,,,,1,0
3872,A History of the World in 6 Glasses,Tom Standage,"Standage, Tom",,"=""0802715524""","=""9780802715524""",0,3.80,Bloomsbury,Paperback,336,2006,2005,2015/02/07,2012/03/07,,,read,,,,1,0
7912517,Seven Languages in Seven Weeks: A Pragmatic Guide to Learning Programming Languages (Pragmatic Programmers),Bruce A. Tate,"Tate, Bruce A.",,"=""193435659X""","=""9781934356593""",0,3.96,Pragmatic Bookshelf,Paperback,330,2010,2010,2015/02/07,2012/03/07,,,read,,,,1,0
627206,The New Drawing on the Right Side of the Brain,Betty Edwards,"Edwards, Betty",,"=""0874774241""","=""9780874774245""",0,3.88,Tarcher,Paperback,291,1999,1979,2015/02/07,2012/03/07,,,read,,,,1,0
9328314,On China,Henry Kissinger,"Kissinger, Henry",,"=""1594202710""","=""9781594202711""",0,4.18,"Penguin Press HC, The",Hardcover,608,2011,2011,2015/02/07,2012/03/07,,,read,,,,1,0
16096522,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,"Sloan, Robin",,"=""""","=""""",5,3.73,"Farrar, Straus and Giroux",Kindle Edition,257,2012,2012,2015/01/24,2015/01/24,,,read,,,,1,0
18868755,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,"Dahl, Roald",,"=""""","=""""",5,4.13,Viking Books for Young Readers,Kindle Edition,238,2000,1977,,2014/08/06,,,read,,,,1,0
1831735,Smalltalk-80: The Language and its Implementation,Adele Goldberg,"Goldberg, Adele","David Robson, Michael A. Harrison","=""0201113716""","=""9780201113716""",5,4.71,Addison-Wesley,Hardcover,714,1983,,,2014/08/06,,,read,,,,1,0
11384255,My Inventions: The Autobiography of Nikola Tesla (with special introduction by the Editor),Nikola Tesla,"Tesla, Nikola",Andras Nagy (editor),"=""""","=""""",5,3.89,Ancient Wisdom Publications,Kindle Edition,68,2013,1935,,2014/08/06,,,read,,,,1,0
274495,The Art of the Metaobject Protocol,Gregor Kiczales,"Kiczales, Gregor","Jim Des Rivieres, Daniel G. Bobrow","=""0262610744""","=""9780262610742""",4,4.22,The MIT Press,Paperback,352,1991,1991,,2014/08/06,,,read,,,,1,0
11483124,Microserfs,Douglas Coupland,"Coupland, Douglas",,"=""""","=""""",3,3.89,,Kindle Edition,386,,1995,,2014/08/06,,,read,,,,1,0
18899679,Predictable Revenue: Turn Your Business Into A Sales Machine With The $100 Million Best Practices Of Salesforce.com,Aaron Ross,"Ross, Aaron",Marylou Tyler,"=""""","=""""",5,3.96,PebbleStorm Press,Kindle Edition,241,2011,2011,,2014/08/06,,,read,,,,1,0
19003139,Galatea 2.2,Richard Powers,"Powers, Richard",,"=""""","=""""",5,3.74,Picador,Kindle Edition,354,2004,1995,,2014/08/06,,,read,,,,1,0
18914433,Positioning: The Battle for Your Mind,Al Ries,"Ries, Al",Philip Kotler,"=""0071705872""","=""9780071705875""",5,4.02,McGraw Hill,Kindle Edition,226,2001,1980,,2014/08/06,,,read,,,,1,0
13595718,The Founder's Dilemmas: Anticipating and Avoiding the Pitfalls That Can Sink a Startup,Noam Wasserman,"Wasserman, Noam",,"=""""","=""""",5,4.01,Princeton University Press,Kindle Edition,448,2012,2011,,2014/08/06,,,read,,,,1,0
12515524,Sickness,Nathan Johnson,"Johnson, Nathan",Seth Kumpf,"=""""","=""""",5,5.00,,Kindle Edition,304,,2011,,2014/08/06,,,read,,,,1,0
13480151,The Tiniest Mansion - How To Live In Luxury on the Side of the Road in an RV,Tynan,"Tynan, Tynan",,"=""""","=""""",4,3.72,,Kindle Edition,45,2012,2012,,2014/08/06,,,read,,,,1,0
18995451,Kettlebell Simple & Sinister,Pavel Tsatsouline,"Tsatsouline, Pavel",,"=""""","=""""",5,4.36,,Kindle Edition,186,2015,2013,,2014/08/06,,,read,,,,1,0
31093,"Lila: An Inquiry Into Morals (Phaedrus, #2)",Robert M. Pirsig,"Pirsig, Robert M.",,"=""0553299611""","=""9780553299618""",5,3.83,Bantam,Mass Market Paperback,480,1992,1991,,2012/03/07,,,read,,,,1,0
9015686,"Crash of the Titans: Greed, Hubris, the Fall of Merrill Lynch, and the Near-Collapse of Bank of America",Greg Farrell,"Farrell, Greg",,"=""0307717860""","=""9780307717863""",0,4.09,Crown Business,Hardcover,471,2010,2010,,2013/11/19,to-read,to-read (#128),to-read,,,,0,0
12643146,Hitlerland: American Eyewitnesses to the Nazi Rise to Power,Andrew Nagorski,"Nagorski, Andrew",,"=""143919100X""","=""9781439191002""",0,3.98,Simon & Schuster,Hardcover,385,2012,2012,,2013/11/19,to-read,to-read (#127),to-read,,,,0,0
1084572,On Target: How the World's Hottest Retailer Hit a Bull's-eye,Laura Rowley,"Rowley, Laura",,"=""0471667293""","=""9780471667292""",0,3.37,John Wiley & Sons,Hardcover,216,2003,2003,,2013/11/19,to-read,to-read (#126),to-read,,,,0,0
87436,The Hedgehog and the Fox: An Essay on Tolstoy's View of History,Isaiah Berlin,"Berlin, Isaiah",,"=""1566630193""","=""9781566630191""",0,4.05,"Ivan R. Dee, Publisher",Paperback,95,1993,1953,,2013/11/19,to-read,to-read (#125),to-read,,,,0,0
983773,"Dirty Dealing: The Untold Truth about Global Money Laundering, International Crime and Terrorism",Peter Lilley,"Lilley, Peter",,"=""0749445122""","=""9780749445126""",0,3.15,Kogan Page,Paperback,240,2006,2000,,2013/11/19,to-read,to-read (#123),to-read,,,,0,0
126061,The Double Helix,James D. Watson,"Watson, James D.",,"=""0451037707""","=""9780451037701""",0,3.85,Signet Books,Paperback,143,1969,1968,,2013/11/19,to-read,to-read (#121),to-read,,,,0,0
2232114,Competing Against Time : How Time-based Competition is Reshaping Global Markets,George Stalk Jr.,"Jr., George Stalk",,"=""0029152917""","=""9780029152911""",0,3.91,Free Press,Hardcover,285,1990,1990,,2013/11/19,to-read,to-read (#120),to-read,,,,0,0
83650,War in the Age of Intelligent Machines,Manuel DeLanda,"DeLanda, Manuel",,"=""0942299752""","=""9780942299755""",0,4.08,Zone Books,Paperback,280,1991,1991,,2013/11/19,to-read,to-read (#119),to-read,,,,0,0
865767,The German Generals Talk,B.H. Liddell Hart,"Hart, B.H. Liddell",,"=""0688060129""","=""9780688060121""",0,4.02,W. Morrow,Paperback,320,1971,1948,,2013/11/19,to-read,to-read (#116),to-read,,,,0,0
53343,On Writing Well: The Classic Guide to Writing Nonfiction,William Zinsser,"Zinsser, William",,"=""0060891548""","=""9780060891541""",0,4.24,Harper Perennial,Paperback,321,2006,1976,,2013/11/19,to-read,to-read (#115),to-read,,,,0,0
33206,"The Minto Pyramid Principle: Logic in Writing, Thinking, & Problem Solving",Barbara Minto,"Minto, Barbara",,"=""0960191038""","=""9780960191031""",0,3.97,Minto Intl,Hardcover,254,1996,1987,,2013/11/19,to-read,to-read (#114),to-read,,,,0,0
60509,Technological Revolutions and Financial Capital: The Dynamics of Bubbles and Golden Ages,Carlota Pérez,"Pérez, Carlota",,"=""1843763311""","=""9781843763314""",0,4.34,Edward Elgar Pub,Paperback,224,2003,2002,,2013/11/19,to-read,to-read (#113),to-read,,,,0,0
772585,"Concepts, Techniques, and Models of Computer Programming",Peter Van Roy,"Roy, Peter Van",Seif Haridi,"=""0262220695""","=""9780262220699""",0,4.11,MIT Press,Hardcover,936,2004,2004,,2013/11/19,to-read,to-read (#111),to-read,,,,0,0
11457105,Design for Hackers: Reverse Engineering Beauty,David Kadavy,"Kadavy, David",,"=""1119998956""","=""9781119998952""",0,3.73,Wiley,Paperback,352,2011,2011,,2013/11/19,to-read,to-read (#110),to-read,,,,0,0
75889,The Little Book That Beats the Market,Joel Greenblatt,"Greenblatt, Joel",Andrew Tobias,"=""0471733067""","=""9780471733065""",0,3.98,Wiley,Hardcover,176,2005,1999,,2013/11/19,to-read,to-read (#107),to-read,,,,0,0
11762,White Noise,Don DeLillo,"DeLillo, Don",,"=""0140283307""","=""9780140283303""",0,3.86,Penguin Books,Paperback,310,1999,1985,,2013/11/19,to-read,to-read (#106),to-read,,,,0,0
12975375,The Advantage: Why Organizational Health Trumps Everything Else In Business,Patrick Lencioni,"Lencioni, Patrick",,"=""0470941529""","=""9780470941522""",0,4.14,Jossey-Bass,Hardcover,216,2012,2012,,2013/11/07,to-read,to-read (#105),to-read,,,,0,0
